metabolite name	formula	KEGG	CHEBI	MetaNetX	metaboliteLCSBID
glycerol 3-phosphate [mitochondrial membrane]	C3H7O6P	C00093	CHEBI:57597	MNXM66	1467866778
CMP [mitochondrial membrane]	C9H12N3O8P	C00055	CHEBI:60377	MNXM31	1467866276
3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-16:0, 2-16:1) [mitochondrial membrane]	C38H71O13P2	nan	nan	nan	None
3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-16:1, 2-16:1) [mitochondrial membrane]	C38H69O13P2	nan	nan	nan	None
3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-18:0, 2-16:1) [mitochondrial membrane]	C40H75O13P2	nan	nan	nan	None
3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-18:1, 2-16:1) [mitochondrial membrane]	C40H73O13P2	nan	nan	nan	None
3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-16:0, 2-18:1) [mitochondrial membrane]	C40H75O13P2	nan	nan	nan	None
3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-16:1, 2-18:1) [mitochondrial membrane]	C40H73O13P2	nan	nan	nan	None
H2O [mitochondrial membrane]	H2O	C00001	CHEBI:15377	MNXM2	1467879801
phosphatidylglycerol (1-16:0, 2-16:1) [mitochondrial membrane]	C38H72O10P	nan	CHEBI:136224	nan	None
phosphate [mitochondrial membrane]	HO4P	C00009	CHEBI:43474	MNXM9	1467865636
phosphatidylglycerol (1-16:1, 2-16:1) [mitochondrial membrane]	C38H70O10P	nan	nan	nan	None
phosphatidylglycerol (1-18:0, 2-16:1) [mitochondrial membrane]	C40H76O10P	nan	CHEBI:89270	nan	None
phosphatidylglycerol (1-18:1, 2-16:1) [mitochondrial membrane]	C40H74O10P	nan	CHEBI:89093	nan	None
phosphatidylglycerol (1-16:0, 2-18:1) [mitochondrial membrane]	C40H76O10P	nan	CHEBI:84472	nan	None
phosphatidylglycerol (1-16:1, 2-18:1) [mitochondrial membrane]	C40H74O10P	nan	CHEBI:89398	nan	None
cardiolipin (1-16:0, 2-16:1, 3-16:0, 4-16:1) [mitochondrial membrane]	C73H136O17P2	nan	nan	nan	None
cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-16:1) [mitochondrial membrane]	C73H134O17P2	nan	nan	nan	None
cardiolipin (1-16:0, 2-16:1, 3-18:0, 4-16:1) [mitochondrial membrane]	C75H140O17P2	nan	nan	nan	None
cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-16:1) [mitochondrial membrane]	C75H138O17P2	nan	nan	nan	None
cardiolipin (1-16:0, 2-16:1, 3-16:0, 4-18:1) [mitochondrial membrane]	C75H140O17P2	nan	nan	nan	None
cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-18:1) [mitochondrial membrane]	C75H138O17P2	nan	nan	nan	None
cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-16:1) [mitochondrial membrane]	C73H134O17P2	nan	nan	nan	None
cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1) [mitochondrial membrane]	C73H132O17P2	nan	CHEBI:104873	nan	None
cardiolipin (1-16:1, 2-16:1, 3-18:0, 4-16:1) [mitochondrial membrane]	C75H138O17P2	nan	nan	nan	None
cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1) [mitochondrial membrane]	C75H136O17P2	nan	nan	nan	None
cardiolipin (1-16:1, 2-16:1, 3-16:0, 4-18:1) [mitochondrial membrane]	C75H138O17P2	nan	nan	nan	None
cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-18:1) [mitochondrial membrane]	C75H136O17P2	nan	nan	nan	None
cardiolipin (1-18:0, 2-16:1, 3-16:0, 4-16:1) [mitochondrial membrane]	C75H140O17P2	nan	nan	nan	None
cardiolipin (1-18:0, 2-16:1, 3-16:1, 4-16:1) [mitochondrial membrane]	C75H138O17P2	nan	nan	nan	None
cardiolipin (1-18:0, 2-16:1, 3-18:0, 4-16:1) [mitochondrial membrane]	C77H144O17P2	nan	nan	nan	None
cardiolipin (1-18:0, 2-16:1, 3-18:1, 4-16:1) [mitochondrial membrane]	C77H142O17P2	nan	nan	nan	None
cardiolipin (1-18:0, 2-16:1, 3-16:0, 4-18:1) [mitochondrial membrane]	C77H144O17P2	nan	nan	nan	None
cardiolipin (1-18:0, 2-16:1, 3-16:1, 4-18:1) [mitochondrial membrane]	C77H142O17P2	nan	nan	nan	None
cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-16:1) [mitochondrial membrane]	C75H138O17P2	nan	nan	nan	None
cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-16:1) [mitochondrial membrane]	C75H136O17P2	nan	nan	nan	None
cardiolipin (1-18:1, 2-16:1, 3-18:0, 4-16:1) [mitochondrial membrane]	C77H142O17P2	nan	nan	nan	None
cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-16:1) [mitochondrial membrane]	C77H140O17P2	nan	nan	nan	None
cardiolipin (1-18:1, 2-16:1, 3-16:0, 4-18:1) [mitochondrial membrane]	C77H142O17P2	nan	nan	nan	None
cardiolipin (1-18:1, 2-16:1, 3-16:1, 4-18:1) [mitochondrial membrane]	C77H140O17P2	nan	nan	nan	None
cardiolipin (1-16:0, 2-18:1, 3-16:0, 4-16:1) [mitochondrial membrane]	C75H140O17P2	nan	nan	nan	None
cardiolipin (1-16:0, 2-18:1, 3-16:1, 4-16:1) [mitochondrial membrane]	C75H138O17P2	nan	nan	nan	None
cardiolipin (1-16:0, 2-18:1, 3-18:0, 4-16:1) [mitochondrial membrane]	C77H144O17P2	nan	nan	nan	None
cardiolipin (1-16:0, 2-18:1, 3-18:1, 4-16:1) [mitochondrial membrane]	C77H142O17P2	nan	nan	nan	None
cardiolipin (1-16:0, 2-18:1, 3-16:0, 4-18:1) [mitochondrial membrane]	C77H144O17P2	nan	nan	nan	None
cardiolipin (1-16:0, 2-18:1, 3-16:1, 4-18:1) [mitochondrial membrane]	C77H142O17P2	nan	nan	nan	None
cardiolipin (1-16:1, 2-18:1, 3-16:0, 4-16:1) [mitochondrial membrane]	C75H138O17P2	nan	nan	nan	None
cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-16:1) [mitochondrial membrane]	C75H136O17P2	nan	nan	nan	None
cardiolipin (1-16:1, 2-18:1, 3-18:0, 4-16:1) [mitochondrial membrane]	C77H142O17P2	nan	nan	nan	None
cardiolipin (1-16:1, 2-18:1, 3-18:1, 4-16:1) [mitochondrial membrane]	C77H140O17P2	nan	nan	nan	None
cardiolipin (1-16:1, 2-18:1, 3-16:0, 4-18:1) [mitochondrial membrane]	C77H142O17P2	nan	nan	nan	None
cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-18:1) [mitochondrial membrane]	C77H140O17P2	nan	nan	nan	None
monolysocardiolipin (2-16:1, 3-16:0, 4-16:1) [mitochondrial membrane]	C57H106O16P2	nan	nan	nan	None
palmitate [mitochondrial membrane]	C16H31O2	C00249	CHEBI:7896	MNXM108	1467868847
monolysocardiolipin (2-16:1, 3-16:1, 4-16:1) [mitochondrial membrane]	C57H104O16P2	nan	nan	nan	None
monolysocardiolipin (2-16:1, 3-18:0, 4-16:1) [mitochondrial membrane]	C59H110O16P2	nan	nan	nan	None
monolysocardiolipin (2-16:1, 3-18:1, 4-16:1) [mitochondrial membrane]	C59H108O16P2	nan	nan	nan	None
monolysocardiolipin (2-16:1, 3-16:0, 4-18:1) [mitochondrial membrane]	C59H110O16P2	nan	nan	nan	None
monolysocardiolipin (2-16:1, 3-16:1, 4-18:1) [mitochondrial membrane]	C59H108O16P2	nan	nan	nan	None
stearate [mitochondrial membrane]	C18H35O2	C01530	CHEBI:25629	MNXM236	1467881276
monolysocardiolipin (2-18:1, 3-16:0, 4-16:1) [mitochondrial membrane]	C59H110O16P2	nan	nan	nan	None
monolysocardiolipin (2-18:1, 3-16:1, 4-16:1) [mitochondrial membrane]	C59H108O16P2	nan	nan	nan	None
monolysocardiolipin (2-18:1, 3-18:0, 4-16:1) [mitochondrial membrane]	C61H114O16P2	nan	nan	nan	None
monolysocardiolipin (2-18:1, 3-18:1, 4-16:1) [mitochondrial membrane]	C61H112O16P2	nan	nan	nan	None
monolysocardiolipin (2-18:1, 3-16:0, 4-18:1) [mitochondrial membrane]	C61H114O16P2	nan	nan	nan	None
monolysocardiolipin (2-18:1, 3-16:1, 4-18:1) [mitochondrial membrane]	C61H112O16P2	nan	nan	nan	None
monolysocardiolipin (1-16:0, 2-16:1, 4-16:1) [mitochondrial membrane]	C57H106O16P2	nan	nan	nan	None
monolysocardiolipin (1-16:0, 2-16:1, 4-18:1) [mitochondrial membrane]	C59H110O16P2	nan	nan	nan	None
monolysocardiolipin (1-16:1, 2-16:1, 4-16:1) [mitochondrial membrane]	C57H104O16P2	nan	nan	nan	None
monolysocardiolipin (1-16:1, 2-16:1, 4-18:1) [mitochondrial membrane]	C59H108O16P2	nan	nan	nan	None
monolysocardiolipin (1-18:0, 2-16:1, 4-16:1) [mitochondrial membrane]	C59H110O16P2	nan	nan	nan	None
monolysocardiolipin (1-18:0, 2-16:1, 4-18:1) [mitochondrial membrane]	C61H114O16P2	nan	nan	nan	None
monolysocardiolipin (1-18:1, 2-16:1, 4-16:1) [mitochondrial membrane]	C59H108O16P2	nan	nan	nan	None
monolysocardiolipin (1-18:1, 2-16:1, 4-18:1) [mitochondrial membrane]	C61H112O16P2	nan	nan	nan	None
monolysocardiolipin (1-16:0, 2-18:1, 4-16:1) [mitochondrial membrane]	C59H110O16P2	nan	nan	nan	None
monolysocardiolipin (1-16:0, 2-18:1, 4-18:1) [mitochondrial membrane]	C61H114O16P2	nan	nan	nan	None
monolysocardiolipin (1-16:1, 2-18:1, 4-16:1) [mitochondrial membrane]	C59H108O16P2	nan	nan	nan	None
monolysocardiolipin (1-16:1, 2-18:1, 4-18:1) [mitochondrial membrane]	C61H112O16P2	nan	nan	nan	None
phosphatidylcholine (1-16:0, 2-16:1) [mitochondrial membrane]	C40H78NO8P	nan	CHEBI:134592	nan	None
1-acylglycerophosphocholine (16:0) [mitochondrial membrane]	C24H50NO7P	nan	nan	nan	None
phosphatidylcholine (1-16:1, 2-16:1) [mitochondrial membrane]	C40H76NO8P	nan	CHEBI:134637	nan	None
1-acylglycerophosphocholine (16:1) [mitochondrial membrane]	C24H48NO7P	nan	nan	nan	None
phosphatidylcholine (1-18:0, 2-16:1) [mitochondrial membrane]	C42H82NO8P	nan	CHEBI:86097	nan	1468346691
1-acylglycerophosphocholine (18:0) [mitochondrial membrane]	C26H54NO7P	nan	nan	nan	None
phosphatidylcholine (1-18:1, 2-16:1) [mitochondrial membrane]	C42H80NO8P	nan	CHEBI:86100	nan	1468346715
1-acylglycerophosphocholine (18:1) [mitochondrial membrane]	C26H52NO7P	C03916	ChEBI:28610	nan	1467899329
phosphatidylcholine (1-16:0, 2-18:1) [mitochondrial membrane]	C42H82NO8P	nan	CHEBI:134594	nan	None
phosphatidylcholine (1-16:1, 2-18:1) [mitochondrial membrane]	C42H80NO8P	nan	CHEBI:84811	nan	1468337716
phosphatidylcholine (1-18:0, 2-18:1) [mitochondrial membrane]	C44H86NO8P	nan	CHEBI:75034	nan	1468098297
phosphatidylcholine (1-18:1, 2-18:1) [mitochondrial membrane]	C44H84NO8P	nan	CHEBI:74669	nan	None
cardiolipin (1-18:1, 2-18:1, 3-16:0, 4-16:1) [mitochondrial membrane]	C77H142O17P2	nan	nan	nan	None
cardiolipin (1-18:1, 2-18:1, 3-16:1, 4-16:1) [mitochondrial membrane]	C77H140O17P2	nan	nan	nan	None
cardiolipin (1-18:1, 2-18:1, 3-18:0, 4-16:1) [mitochondrial membrane]	C79H146O17P2	nan	nan	nan	None
cardiolipin (1-18:1, 2-18:1, 3-18:1, 4-16:1) [mitochondrial membrane]	C79H144O17P2	nan	nan	nan	None
cardiolipin (1-18:1, 2-18:1, 3-16:0, 4-18:1) [mitochondrial membrane]	C79H146O17P2	nan	nan	nan	None
cardiolipin (1-18:1, 2-18:1, 3-16:1, 4-18:1) [mitochondrial membrane]	C79H144O17P2	nan	nan	nan	None
cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-18:1) [mitochondrial membrane]	C77H142O17P2	nan	nan	nan	None
cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-18:1) [mitochondrial membrane]	C77H140O17P2	nan	nan	nan	None
cardiolipin (1-18:0, 2-16:1, 3-18:1, 4-18:1) [mitochondrial membrane]	C79H146O17P2	nan	nan	nan	None
cardiolipin (1-18:1, 2-16:1, 3-18:1, 4-18:1) [mitochondrial membrane]	C79H144O17P2	nan	nan	nan	None
cardiolipin (1-16:0, 2-18:1, 3-18:1, 4-18:1) [mitochondrial membrane]	C79H146O17P2	nan	nan	nan	None
cardiolipin (1-16:1, 2-18:1, 3-18:1, 4-18:1) [mitochondrial membrane]	C79H144O17P2	nan	nan	nan	None
palmitoleoyl-CoA(4-) [mitochondrial membrane]	C37H61N7O17P3S	C21072	CHEBI:61540	MNXM781	1468050008
coenzyme A [mitochondrial membrane]	C21H33N7O16P3S	C00010	CHEBI:57287	MNXM12	1467865652
oleoyl-CoA [mitochondrial membrane]	C39H65N7O17P3S	C00510	CHEBI:57387	MNXM686	1467871766
1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1) [cell envelope]	C41H76O13P	nan	CHEBI:88396	nan	None
ADP [cell envelope]	C10H14N5O10P2	C00008	CHEBI:456216	MNXM7	1467865623
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1) [cell envelope]	C41H75O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1) [cell envelope]	C41H74O13P	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1) [cell envelope]	C41H73O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1) [cell envelope]	C43H80O13P	nan	CHEBI:88557	nan	None
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1) [cell envelope]	C43H79O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1) [cell envelope]	C43H78O13P	nan	CHEBI:88626	nan	None
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1) [cell envelope]	C43H77O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1) [cell envelope]	C43H80O13P	C13888	CHEBI:73215	nan	1467986467
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1) [cell envelope]	C43H79O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1) [cell envelope]	C43H78O13P	nan	CHEBI:88562	nan	None
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1) [cell envelope]	C43H77O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1) [cell envelope]	C45H84O13P	nan	CHEBI:77346	nan	None
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1) [cell envelope]	C45H83O16P2	nan	CHEBI:77277	nan	None
1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1) [cell envelope]	C45H82O13P	nan	CHEBI:88612	nan	None
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1) [cell envelope]	C45H81O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1) [vacuolar membrane]	C41H76O13P	nan	CHEBI:88396	nan	None
ATP [vacuolar membrane]	C10H14N5O13P3	C00002	CHEBI:30616	MNXM3	1467865531
ADP [vacuolar membrane]	C10H14N5O10P2	C00008	CHEBI:456216	MNXM7	1467865623
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1) [vacuolar membrane]	C41H75O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1) [vacuolar membrane]	C41H74O13P	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1) [vacuolar membrane]	C41H73O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1) [vacuolar membrane]	C43H80O13P	nan	CHEBI:88557	nan	None
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1) [vacuolar membrane]	C43H79O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1) [vacuolar membrane]	C43H78O13P	nan	CHEBI:88626	nan	None
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1) [vacuolar membrane]	C43H77O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1) [vacuolar membrane]	C43H80O13P	C13888	CHEBI:73215	nan	1467986467
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1) [vacuolar membrane]	C43H79O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1) [vacuolar membrane]	C43H78O13P	nan	CHEBI:88562	nan	None
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1) [vacuolar membrane]	C43H77O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1) [vacuolar membrane]	C45H84O13P	nan	CHEBI:77346	nan	None
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1) [vacuolar membrane]	C45H83O16P2	nan	CHEBI:77277	nan	None
1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1) [vacuolar membrane]	C45H82O13P	nan	CHEBI:88612	nan	None
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1) [vacuolar membrane]	C45H81O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1) [Golgi membrane]	C41H76O13P	nan	CHEBI:88396	nan	None
ATP [Golgi membrane]	C10H14N5O13P3	C00002	CHEBI:30616	MNXM3	1467865531
ADP [Golgi membrane]	C10H14N5O10P2	C00008	CHEBI:456216	MNXM7	1467865623
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1) [Golgi membrane]	C41H75O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1) [Golgi membrane]	C41H74O13P	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1) [Golgi membrane]	C41H73O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1) [Golgi membrane]	C43H80O13P	nan	CHEBI:88557	nan	None
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1) [Golgi membrane]	C43H79O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1) [Golgi membrane]	C43H78O13P	nan	CHEBI:88626	nan	None
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1) [Golgi membrane]	C43H77O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1) [Golgi membrane]	C43H80O13P	C13888	CHEBI:73215	nan	1467986467
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1) [Golgi membrane]	C43H79O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1) [Golgi membrane]	C43H78O13P	nan	CHEBI:88562	nan	None
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1) [Golgi membrane]	C43H77O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1) [Golgi membrane]	C45H84O13P	nan	CHEBI:77346	nan	None
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1) [Golgi membrane]	C45H83O16P2	nan	CHEBI:77277	nan	None
1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1) [Golgi membrane]	C45H82O13P	nan	CHEBI:88612	nan	None
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1) [Golgi membrane]	C45H81O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1) [nucleus]	C41H76O13P	nan	CHEBI:88396	nan	None
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1) [nucleus]	C41H75O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1) [nucleus]	C41H74O13P	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1) [nucleus]	C41H73O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1) [nucleus]	C43H80O13P	nan	CHEBI:88557	nan	None
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1) [nucleus]	C43H79O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1) [nucleus]	C43H78O13P	nan	CHEBI:88626	nan	None
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1) [nucleus]	C43H77O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1) [nucleus]	C43H80O13P	C13888	CHEBI:73215	nan	1467986467
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1) [nucleus]	C43H79O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1) [nucleus]	C43H78O13P	nan	CHEBI:88562	nan	None
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1) [nucleus]	C43H77O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1) [nucleus]	C45H84O13P	nan	CHEBI:77346	nan	None
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1) [nucleus]	C45H83O16P2	nan	CHEBI:77277	nan	None
1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1) [nucleus]	C45H82O13P	nan	CHEBI:88612	nan	None
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1) [nucleus]	C45H81O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1) [vacuolar membrane]	C41H75O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1) [vacuolar membrane]	C41H73O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1) [vacuolar membrane]	C43H79O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1) [vacuolar membrane]	C43H77O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1) [vacuolar membrane]	C43H79O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1) [vacuolar membrane]	C43H77O16P2	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1) [vacuolar membrane]	C45H83O16P2	nan	CHEBI:77347	nan	None
1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1) [vacuolar membrane]	C45H81O16P2	nan	CHEBI:77344	nan	None
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1) [nucleus]	C41H74O19P3	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1) [nucleus]	C41H72O19P3	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1) [nucleus]	C43H78O19P3	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1) [nucleus]	C43H76O19P3	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1) [nucleus]	C43H78O19P3	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1) [nucleus]	C43H76O19P3	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1) [nucleus]	C45H82O19P3	nan	CHEBI:77279	nan	None
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1) [nucleus]	C45H80O19P3	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1) [cell envelope]	C41H74O19P3	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1) [cell envelope]	C41H72O19P3	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1) [cell envelope]	C43H78O19P3	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1) [cell envelope]	C43H76O19P3	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1) [cell envelope]	C43H78O19P3	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1) [cell envelope]	C43H76O19P3	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1) [cell envelope]	C45H82O19P3	nan	CHEBI:77279	nan	None
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1) [cell envelope]	C45H80O19P3	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-16:1) [vacuolar membrane]	C41H74O19P3	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-16:1) [vacuolar membrane]	C41H72O19P3	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-16:1) [vacuolar membrane]	C43H78O19P3	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-16:1) [vacuolar membrane]	C43H76O19P3	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1) [vacuolar membrane]	C43H78O19P3	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-18:1) [vacuolar membrane]	C43H76O19P3	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1) [vacuolar membrane]	C45H82O19P3	nan	nan	nan	None
1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:1) [vacuolar membrane]	C45H80O19P3	nan	nan	nan	None
1-acylglycerophosphoethanolamine (16:0) [endoplasmic reticulum membrane]	C21H44NO7P	nan	CHEBI:90452	nan	None
1-acylglycerophosphoethanolamine (16:1) [endoplasmic reticulum membrane]	C21H42NO7P	nan	nan	nan	None
1-acylglycerophosphoethanolamine (18:0) [endoplasmic reticulum membrane]	C23H48NO7P	nan	CHEBI:64576	nan	None
1-acylglycerophosphoethanolamine (18:1) [endoplasmic reticulum membrane]	C23H46NO7P	nan	CHEBI:64575	nan	None
1-acylglycerophosphocholine (16:0) [endoplasmic reticulum membrane]	C24H50NO7P	nan	nan	nan	None
1-acylglycerophosphocholine (16:1) [endoplasmic reticulum membrane]	C24H48NO7P	nan	nan	nan	None
